place_id,place_type
275673,region
275673,label
275624,production
275624,mine
275632,villa
275665,river
275653,settlement
275604,fort
275628,fort
275669,villa
275686,quarry
275687,villa
275629,fort-2
275629,station
275691,villa
275605,fort
275652,settlement
275613,lake
275664,tumulus
275672,label
275672,people
275406243,settlement
275434851,monument
275434516,villa
275434516,archaeological-site
275382665,settlement
275382665,archaeological-site
275382666,tomb
275382666,sanctuary
275578,settlement
275581,fort
275580,station
275580,settlement-modern
275596,label
275596,people
275579,station
275591,cape
275587,villa
275586,fort
275590,bath
275585,villa
275593,settlement
275588,villa
275592,cape
275584,settlement
275599,settlement
275599,archaeological-site
275583,bath
275594,settlement
275594,port
275582,fort
275577,mountain
275500868,bridge
269070833,unknown
269068128,archaeological-site
26901681,military-installation-or-camp-temporary
269407479,theatre
269449175,unlocated
269449175,settlement
269260723,temple-2
269557,road
269541,road
269561,road
269537,road
269560,road
269540,road
269556,road
269551,road
269547,road
269546,road
269550,road
269549,road
269545,road
269553,road
269552,road
269544,road
269564,road
269548,road
269543,road
269555,road
269538,road
269559,road
269563,road
269562,road
269558,road
269539,road
269554,road
269542,road
260976011,settlement
260981982,road
260940008,settlement
260940008,settlement-modern
260731661,nuraghe
260724426,nuraghe
260724426,temple-2
260648,unlocated
260664,unlocated
260633,unlocated
260633,mine-2
260605,unlocated
260652,unlocated
260629,unlocated
260628,unlocated
260645,unlocated
260653,unlocated
260604,unlocated
260624,unlocated
260632,unlocated
260608,unlocated
260603,unlocated
260654,unlocated
260642,unlocated
260615,unlocated
260639,unlocated
260658,unlocated
260619,unlocated
260662,unlocated
260635,unlocated
260623,unlocated
260622,unlocated
260634,unlocated
260618,unlocated
260638,unlocated
260614,unlocated
260643,unlocated
260602,unlocated
260617,unlocated
260640,unlocated
260656,unlocated
260601,unlocated
260621,unlocated
260637,unlocated
260660,unlocated
260636,unlocated
260600,unlocated
260657,unlocated
260641,unlocated
260616,unlocated
260631,unlocated
260611,unlocated
260646,unlocated
260650,unlocated
260606,unlocated
260651,unlocated
260647,people
260610,unlocated
260630,unlocated
260626,unlocated
260686838,settlement
260686838,archaeological-site
26017957,cemetery
26017958,road
260486,unlocated
260490,unlocated
260491,unlocated
260487,unlocated
260496,unlocated
260479,unlocated
260497,unlocated
260478,river
260481,settlement
260494,unlocated
260482,unlocated
260499,unlocated
260499,settlement
260483,unlocated
260483,mine
260495,unlocated
260488,unlocated
260492,unlocated-group
260484,unlocated
260485,unlocated
260493,unknown
260489,unlocated
2604669,sanctuary
2604669,monument
260468071,church-2
260333638,architecturalcomplex
260329423,architecturalcomplex
260329425,city-gate
260329424,tribus
260256455,temple-2
260256453,military-installation-or-camp-temporary
260520,unlocated
260577,unlocated
260598,unlocated
260536,unlocated
260594,unlocated
260582,unlocated
260516,unlocated
260557,unlocated
260556,unlocated
260501,unlocated
260540,unlocated
260583,unlocated
260595,unlocated
260537,unlocated
260576,unlocated
260599,unlocated
260599,mountain
260521,unlocated
260592,unlocated
260584,unlocated
260510,unlocated
260506,people
260571,unlocated
260588,unlocated
260530,unlocated
260531,unlocated
260566,unlocated
260589,unlocated
260570,unlocated
260527,unlocated
260550,unlocated
260507,unlocated
260546,unlocated
260585,unlocated
260593,unlocated
260553,unlocated
260512,unlocated
260545,unlocated
260586,unlocated
260528,unlocated
260508,unlocated
260549,unlocated
260532,unlocated
260565,unlocated
260524,unlocated
260525,unlocated
260572,unlocated
260533,unlocated
260548,unlocated
260509,unlocated
260529,unlocated
260591,unlocated
260587,unlocated
260513,unlocated
260505,unlocated
260552,unlocated
260518,unlocated
260534,unlocated
260575,unlocated
260522,unlocated
260502,unlocated
260514,unlocated
260543,unlocated
260538,unlocated
260580,unlocated
260596,unlocated
260579,unlocated
260578,unlocated
260539,unlocated
260542,unlocated
260515,unlocated
260503,settlement
260554,unlocated
260523,unlocated
260574,unlocated
260562,unlocated
260535,unlocated
260519,unlocated
260558,unlocated
260511306,nuraghe
267069707,temple-2
267084998,unlocated
267084998,settlement
267084998,port
267702570,church-2
267702570,church
267702571,road
267762471,cave
267661292,island
267661291,island
267635531,findspot
267621225,church-2
267111592,earthwork
267111592,fort
267802054,settlement
267375511,settlement
267375511,settlement-modern
267388586,hillfort
267388585,hillfort
267388585,settlement
267388585,fort
267284,bridge
267285,bridge
267282,bridge
267277,bridge
267276,bridge
267283,bridge
267279,bridge
267280,bridge
267275,bridge
267274,bridge
267281,bridge
267278,bridge
267273,bridge
267272,bridge
266026,settlement
266026,port
266071,settlement
266067,villa
266030,cape
266047,river
266010,villa
266006,settlement
266006,port
266051,settlement
266092,settlement
266085,settlement
266085,archaeological-site
266085,hill
266093,settlement
266050,region
266050,label
266046,mountain
266066,settlement
266070,settlement
266027,cemetery
266000,villa
266057,river
266094,settlement
266082,river
266020,villa
266061,villa
266036,settlement
266037,settlement
266076,river
266099,settlement
266099,settlement-modern
266021,settlement
266095,villa
266001,archipelago
266017,settlement
266040,quarry
266038,settlement
266038,port
266096,settlement
266055,settlement
266002,island
266002,label
266014,settlement
266043,settlement
266043,amphitheatre
266043,archaeological-site
266034,settlement
266063,settlement
266075,region
266075,valley
266075,label
266022,settlement
266059,river
266018,settlement
266018,settlement-modern
266019,river
266058,settlement
266023,settlement
266074,settlement
266074,station
266035,settlement
266015,villa
266003,settlement
266054,water-open
266097,station
266078,settlement
266081,settlement
266039,mine-2
266032,island
266065,villa
266073,mountain
266073,label
266008,mine-2
266049,villa
266086,water-open
266069,settlement
266090,settlement
266090,port
266053,river
266004,settlement
266012,mine-2
266044,villa
266013,settlement
266005,settlement
266052,settlement
266029,settlement
266091,villa
266087,settlement
266068,villa
266048,settlement
266009,villa
266025,settlement
266072,settlement
266705016,earthwork
266705016,settlement
266192488,tumulus
266100902,settlement
266100902,settlement-modern
266116488,nuraghe
266305166,cemetery
266382050,aqueduct
266525,aqueduct
266524,aqueduct
266519,aqueduct
266523,aqueduct
266522,aqueduct
266518,aqueduct
266517,aqueduct
266521,aqueduct
266520,aqueduct
266526,aqueduct
266589967,church-2
266589967,amphitheatre
266535322,unlocated
266535322,settlement
261794683,temple-2
261678107,city-gate
261350657,bath
261235,island
261262,unlocated
261258,unlocated
261239,river
261242,unlocated
261254,unlocated
261255,people
261243,unlocated
261238,unlocated
261259,river
261234,water-open
261244,unlocated
261252,people
261233,cape
261248,unlocated
261249,unlocated
261232,unlocated
261253,unlocated
261245,unlocated
261250,unlocated
261250,people
261246,river
261247,unlocated
261251,island
261260,island
261237,unlocated
261237,river
261256,water-open
261240,people
261241,unlocated
261257,unlocated
261236,people
261261,island
268028,canal
268029,canal
268027,canal
268782,dam
268783,dam
268788,dam
268784,dam
268785,dam
268789,dam
268786,dam
268790,dam
268791,dam
268787,dam
268637493,city-gate
268622655,settlement
268622655,settlement-modern
268144622,monument
268144623,findspot
268123192,villa
268123192,settlement-modern
268423861,archaeological-site
268423861,architecturalcomplex
264924632,tomb
264924632,temple-2
264713171,settlement
264713171,settlement-modern
264681518,unknown
264634401,townhouse
264120821,pass
264408879,taberna-shop
264408878,townhouse
264399135,fort-2
264512380,settlement
264556019,temple-2
26399395,tumulus
26399394,tomb
263978015,church-2
263044964,bath
263020146,mountain
263142830,cemetery
263157373,amphitheatre
263847936,cemetery
263405328,defensive-wall
263405328,archaeological-site
26347394,unlocated
26347394,forest
263450538,tomb
263260356,unlocated
263260356,people
263285796,settlement
26356565,settlement
26356565,archaeological-site
262648502,findspot
262148219,fort-2
262148219,settlement
262148219,archaeological-site
262148219,settlement-modern
262881655,findspot
26249986,nuraghe
26245224,townhouse
262385623,settlement
262385625,amphitheatre
265958,river
265919,settlement
265935,settlement
265974,settlement
265923,water-open
265954,settlement
265903,villa
265939,settlement
265997,villa
265996,villa
265938,settlement
265938,archaeological-site
265943,settlement
265914,mine-2
265902,villa
265955,quarry
265922,settlement
265922,archaeological-site
265975,settlement
265963,settlement
265959,settlement
265952,settlement
265905,settlement
265987,settlement
265929,settlement
265948,villa
265964,canal
265964,river
265925,settlement
265924,settlement
265973,mine-2
265965,settlement
265932,settlement
265949,settlement
265928,acropolis
265928,forum
265928,city-wall
265928,cistern
265928,townhouse
265928,city-gate
265928,settlement
265928,architecturalcomplex
265928,archaeological-site
265990,settlement
265969,settlement
265945,settlement
265985,settlement
265946,settlement
265950,mine-2
265927,settlement
265970,settlement
265989,region
265989,label
265989,people
265966,mountain
265966,label
265930,settlement
265988,mountain
265988,label
265967,settlement
265926,settlement
265951,people
265906,settlement
265984,label
265984,people
265992,mountain
265921,settlement
265999,station
265960,settlement
265960,settlement-modern
265937,settlement
265983,settlement
265917,settlement-modern
265901,villa
265957,quarry
265900,settlement
265916,settlement
265916,settlement-modern
265982,settlement
265994,settlement
265936,settlement
265961,settlement
265998,settlement
265977,settlement
265977,amphitheatre
265920,settlement
265775,station
265763,settlement
265779,station
265796,settlement
265780,station
265781,unknown
265778,station
265762,settlement
265774,station
265790,station
265769,station
265773,station
265765,settlement
265764,settlement
265772,station
